source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,"Dried Beans, Grains and Rice",أرز مصري أبيض 5كيلوجرام,https://www.noon.com/egypt-ar/egyptian-white-rice-5kg/N30522021A/p/?o=ff2b2e98591c11cb,174.50,ريحانة,5 كيلوجرام,,,,4.6,861
noon,Grocery,"Dried Beans, Grains and Rice",لوبيا مصرية 500جرام,https://www.noon.com/egypt-ar/egyptian-lobia-500grams/N52406610A/p/?o=ec135056c0c9295f,38.25,حبوبة,500 جرام,,,,4.4,126
noon,Grocery,"Dried Beans, Grains and Rice",أرز 5كيلوجرام,https://www.noon.com/egypt-ar/rice-5kg/N29047429A/p/?o=f6cb60f3571dc82d,166.00,على قد الايد,5 كيلوجرام,,,,3.3,121
noon,Grocery,"Dried Beans, Grains and Rice",أرز ابيض مصري 1 كيلو,https://www.noon.com/egypt-ar/white-rice-1-kg/Z0DFDA837FB94D4573A88Z/p/?o=z0dfda837fb94d4573a88z-1,39.00,حبوبة,1 كيلوجرام,,,,4.1,599
noon,Grocery,"Dried Beans, Grains and Rice",عدس أصفر 250 جرام,https://www.noon.com/egypt-ar/yellow-lentils-250g/Z29630643D8123AF6D6AEZ/p/?o=z29630643d8123af6d6aez-1,20.25,أفندي,250 جرام,,,,4.4,33
noon,Grocery,"Dried Beans, Grains and Rice",أرز مصري أبيض 1كيلوجرام,https://www.noon.com/egypt-ar/egyptian-white-rice-1kg/N30522020A/p/?o=c85efddea7654a7e,42.00,ريحانة,1 كيلوجرام,,,,4.6,672
noon,Grocery,"Dried Beans, Grains and Rice",حمص 250 جرام,https://www.noon.com/egypt-ar/chickpeas-250-grams/ZFB709435503206BA141BZ/p/?o=zfb709435503206ba141bz-1,27.25,أفندي,250 جرام,,,,4.4,9
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتي سيلا ذهبي هندي 2 كجم,https://www.noon.com/egypt-ar/basmatti-sella-rice-golden-indian-2-kg/Z3AD910762038F6A5FF6DZ/p/?o=z3ad910762038f6a5ff6dz-1,251.00,سلطنة,2 كيلوجرام,,,,4.3,77
noon,Grocery,"Dried Beans, Grains and Rice",أرز 1كيلوجرام,https://www.noon.com/egypt-ar/rice-1kg/N29047428A/p/?o=b04e50425392c5fa,34.00,على قد الايد,1 كيلوجرام,,,,3.7,196
noon,Grocery,"Dried Beans, Grains and Rice",حمص 500غرام,https://www.noon.com/egypt-ar/chickpeas-500grams/N27719621A/p/?o=e57064266bd58c8f,114.00,الضحى,500 جرام,,,,4.6,26
noon,Grocery,"Dried Beans, Grains and Rice",ارز بسمتي سوبرXXXL,https://www.noon.com/egypt-ar/xxxl-super-basmati-rice-1k/ZFA0DA7FFC2F8C75EB7EAZ/p/?o=ed46079ca24b6f7a,149.00,تاج محل,1,,,,,
noon,Grocery,"Dried Beans, Grains and Rice",أرز 1كيلوجرام,https://www.noon.com/egypt-ar/rice-1kg/N29047421A/p/?o=b2f79f6658122adf,39.00,الدار,1 كيلوجرام,,,,4.2,114
noon,Grocery,"Dried Beans, Grains and Rice",بذور الترمس,https://www.noon.com/egypt-ar/lupin-seeds-500grams/N52891268A/p/?o=f3d13b8f8f69679c,49.00,الزعيم,500 جرام,,,,4.6,13
noon,Grocery,"Dried Beans, Grains and Rice",أرز مصري أبيض 1كيلوجرام,https://www.noon.com/egypt-ar/egyptian-white-rice-1kg/N28716824A/p/?o=e687e73bed13c5ba,41.00,الضحى,1 كيلوجرام,,,,4.4,789
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتي فاخر 1 كيلو,https://www.noon.com/egypt-ar/supreme-basmati-white-rice-1-kg/Z136A8CB2BF955E5CF3D4Z/p/?o=z136a8cb2bf955e5cf3d4z-1,157.75,نهرين,1 كيلوجرام,,,,4.7,16
noon,Grocery,"Dried Beans, Grains and Rice",أرز أبيض مصري عالي الجودة 5كيلوجرام فردي,https://www.noon.com/egypt-ar/premium-egyptian-white-rice-5kg-single/N27665623A/p/?o=ac43c7063f57bd3b,196.50,زمزم,5 كيلوجرام,,,,4.5,93
noon,Grocery,"Dried Beans, Grains and Rice",أرز أبيض,https://www.noon.com/egypt-ar/white-rice-5kg/N52565770A/p/?o=d1d32093ee6dde0c,275.00,دايما,5 كيلوجرام,,,,5.0,9
noon,Grocery,"Dried Beans, Grains and Rice",عدس أصفر 500غرام,https://www.noon.com/egypt-ar/yellow-lentils-500grams/N52406607A/p/?o=bac74061fb5fb7fe,34.00,حبوبة,500 جرام,,,,4.4,176
noon,Grocery,"Dried Beans, Grains and Rice",فاصوليا بيضاء 250 جرام,https://www.noon.com/egypt-ar/white-beans-250-grams/Z0E9557BF625C054F7A6BZ/p/?o=z0e9557bf625c054f7a6bz-1,24.25,أفندي,250 جرام,,,,5.0,4
noon,Grocery,"Dried Beans, Grains and Rice",أرز مصري فاخر 5 كجم,https://www.noon.com/egypt-ar/luxury-egyptian-rice-wide-grain-grade-5kg/Z153992B5C5A2A0701A64Z/p/?o=z153992b5c5a2a0701a64z-1,230.00,سلطنة,5 كيلوجرام,,,,4.4,389
noon,Grocery,"Dried Beans, Grains and Rice",Premium Crushed Beans- 500 grams,https://www.noon.com/egypt-ar/premium-crushed-beans-500-grams/Z993BDDCCB1B0902EC23CZ/p/?o=z993bddccb1b0902ec23cz-1,28.00,Haboba,500 grams,,,,4.1,28
noon,Grocery,"Dried Beans, Grains and Rice",أرز أبيض 5كيلوجرام,https://www.noon.com/egypt-ar/white-rice-5kg/N29834271A/p/?o=d886d8c43fd61a4a,194.95,شهي,5 كيلوجرام,,,,4.3,12
noon,Grocery,"Dried Beans, Grains and Rice",Freekeh 500 grams,https://www.noon.com/egypt-ar/freekeh-500-grams/Z34E7962DEFF4EEB59E41Z/p/?o=z34e7962deff4eeb59e41z-1,50.00,Ragab El Attar,500 grams,,,,4.8,10
noon,Grocery,"Dried Beans, Grains and Rice",ارز وسكر وبهارات,https://www.noon.com/egypt-ar/rice-sugar-and-spices/ZD0D20D45655A40432297Z/p/?o=zd0d20d45655a40432297z-1,415.00,سلطنة,500 جرام,13,13,,3.6,10
noon,Grocery,"Dried Beans, Grains and Rice",ارز بسمتي ذهبي 1 كيلو,https://www.noon.com/egypt-ar/golden-basmati-rice-1kg/Z787F3302FFD33B48A9A2Z/p/?o=z787f3302ffd33b48a9a2z-1,83.95,مستر فود,1 كيلوجرام,,,,4.2,119
noon,Grocery,"Dried Beans, Grains and Rice",أرز أبيض 5 كيلو,https://www.noon.com/egypt-ar/white-rice-5-kg/Z57039A488805A47AFFF5Z/p/?o=z57039a488805a47afff5z-1,185.00,Haboba,5 kg,,,,4.1,599
noon,Grocery,"Dried Beans, Grains and Rice",أرز أبيض مصري 5 كيلو,https://www.noon.com/egypt-ar/premium-egyptian-white-rice-5kg/Z89FFBF02FE83A450ADAEZ/p/?o=z89ffbf02fe83a450adaez-1,179.95,مستر فود,5 كيلوجرام,,,,4.3,141
noon,Grocery,"Dried Beans, Grains and Rice",ارز بسمتي سوبرXXXL,https://www.noon.com/egypt-ar/xxxl-super-basmati-rice-5k/Z8AFC050521AA8DB82488Z/p/?o=c8559daa8093c9ab,719.00,تاج محل,5,,,,,
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتي سيلا (هندي),https://www.noon.com/egypt-ar/mexicana-indian-basmati-sella-rice-1kg/Z00BB8A26C27DF123AAE3Z/p/?o=z00bb8a26c27df123aae3z-1,99.95,ميكسيكانا,1 كيلوجرام,,,,4.2,59
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتي ذهبي 2كيلوجرام,https://www.noon.com/egypt-ar/golden-basmati-rice-2kg/N47874316A/p/?o=c64fe159556cd08c,302.50,داريا,2 كيلوجرام,,,,4.7,31
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتي بني هندي فاخر من هونزا 1 كجم – حبوب كاملة | غني بالألياف | يمنح طاقة ثابتة | مثالي لخسارة الوزن والرياضيين | طبيعي 100%,https://www.noon.com/egypt-ar/hunza-indian-brown-basmati-rice-1kg-long-grain-whole-grain-high-fiber-ideal-for-weight-loss-athletes-100-natural/Z4671C397F3EE4771328BZ/p/?o=f29110a1ddbb670a,138.00,هونزا,1 كجم,,,,5.0,1
noon,Grocery,"Dried Beans, Grains and Rice",فاصوليا حمراء- 400 جرام,https://www.noon.com/egypt-ar/red-beans-400-gram/ZD703613B6F758386FF96Z/p/?o=zd703613b6f758386ff96z-1,69.00,رايت,400,,,,3.1,5
noon,Grocery,"Dried Beans, Grains and Rice",Brown Lentils 500grams,https://www.noon.com/egypt-ar/brown-lentils-500grams/N52891264A/p/?o=fcddff0d0eba578e,46.25,الزعيم,500 جرام,,,,4.8,14
noon,Grocery,"Dried Beans, Grains and Rice",علبة فاصوليا حمراء 380جرام,https://www.noon.com/egypt-ar/red-kidney-beans-can-380g/Z2DF3B7F128D8F2807254Z/p/?o=e8e7445a230466da,47.50,لونا,380,,,,4.5,2
noon,Grocery,"Dried Beans, Grains and Rice",أرز مصري 1كيلوجرام فردي,https://www.noon.com/egypt-ar/egyptian-rice-1kg-single/N51285875A/p/?o=bfdf4b7490cbfdcb,38.00,التكية,1 كيلوجرام,,,,3.8,69
noon,Grocery,"Dried Beans, Grains and Rice",ترمس 500غرام,https://www.noon.com/egypt-ar/dry-lupine-beans-500grams/N27719622A/p/?o=add512574688ef5e,73.00,الضحى,500 جرام,,,,4.8,32
noon,Grocery,"Dried Beans, Grains and Rice",ارز ابيض مصري 900 جرام,https://www.noon.com/egypt-ar/egyptian-white-rice-900-g/ZE27A0FD6417417EA4B1EZ/p/?o=ze27a0fd6417417ea4b1ez-1,30.95,Xford,900 جرام,,,,4.0,117
noon,Grocery,"Dried Beans, Grains and Rice",فاصوليا بيضاء 500جرام,https://www.noon.com/egypt-ar/white-beans-500grams/N52406613A/p/?o=f8d1d96caf0e037a,40.25,حبوبة,500 جرام,,,,4.4,90
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتي هندي طويل الحبة 1كيلوجرام,https://www.noon.com/egypt-ar/indian-long-grain-basmati-rice-1kg/N38705928A/p/?o=bd4ce2f3f1ba554f,139.95,ريحانة,1 كيلوجرام,,,,4.7,68
noon,Grocery,"Dried Beans, Grains and Rice",أرز كبسه 336 جرام,https://www.noon.com/egypt-ar/kabsa-rice-336g/Z2210F8FAED12B52F63BEZ/p/?o=z2210f8faed12b52f63bez-1,65.00,الضحى,336 جرام,,,,4.5,10
noon,Grocery,"Dried Beans, Grains and Rice",ارز بسمتى ذهبى 1كيلو,https://www.noon.com/egypt-ar/golde-basmati-rice-1kg/Z793BBF70FA9907687AB9Z/p/?o=z793bbf70fa9907687ab9z-1,100.00,رجب العطار,1كيلو,,,,4.0,17
noon,Grocery,"Dried Beans, Grains and Rice",ارز مصري 5كيلو جرام + ارز بسمتى سيلا ذهبي 2 كيلوجرام,https://www.noon.com/egypt-ar/rice-5kg-basmati-sella-golden-2-kg/Z43D48E5C83AB67E54236Z/p/?o=z43d48e5c83ab67e54236z-1,420.00,سلطنة,5كيلو,,,,4.7,10
noon,Grocery,"Dried Beans, Grains and Rice",الأرز الخام,https://www.noon.com/egypt-ar/raw-rice-5kg-single/N52738732A/p/?o=f270bcf8f0997cce,268.00,الزعيم,5 كيلوجرام,,,,5.0,7
noon,Grocery,"Dried Beans, Grains and Rice",برغل 500جرام,https://www.noon.com/egypt-ar/bulgur-500grams/N38705930A/p/?o=f2f4cc7dc2ccb2af,55.00,ريحانة,500 جرام,,,,4.2,56
noon,Grocery,"Dried Beans, Grains and Rice",فول تدميس مصري 500جرام,https://www.noon.com/egypt-ar/egyptian-fava-beans-15-discount-500grams/N30522031A/p/?o=a34109c10b0e126c,53.00,ريحانة,500 جرام,,,,4.4,77
noon,Grocery,"Dried Beans, Grains and Rice",حمص مصري 500جرام,https://www.noon.com/egypt-ar/egyption-chickpeas-500grams/N52406602A/p/?o=aa2ad5c6b25413ef,43.25,حبوبة,500 جرام,,,,4.8,36
noon,Grocery,"Dried Beans, Grains and Rice",ارز بسمتي هندي سيلا 1كجم,https://www.noon.com/egypt-ar/fiesta-sella-basmati-rice-1k/ZABDEAA8F9BF82F214143Z/p/?o=b9023b3c6de954bc,144.00,تاج محل,1,,,,,
noon,Grocery,"Dried Beans, Grains and Rice",ارز مصرى صبا 1 كيلو * 5,https://www.noon.com/egypt-ar/egyptian-rice-1-kilo-5/ZDB718AC12559A2F99EBCZ/p/?o=zdb718ac12559a2f99ebcz-1,175.00,صباح,5 كيلوجرام,5,5,,3.6,96
noon,Grocery,"Dried Beans, Grains and Rice",أرز طويل الحبة ذهبى 1 ك,https://www.noon.com/egypt-ar/golden-long-grain-rice-1-kg/ZB7483787AC06973C20DAZ/p/?o=zb7483787ac06973c20daz-1,104.00,زاري,1 كيلوجرام,,,,4.2,11
noon,Grocery,"Dried Beans, Grains and Rice",ارز 5 كيلو + سكر 5 كيلو جرام,https://www.noon.com/egypt-ar/5-5/Z4207B330A208C7D8827EZ/p/?o=z4207b330a208c7d8827ez-1,400.00,سلطنة,10,,,,4.7,26
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتي ذهبي سافوريا – حبوب طويلة فاخرة، نكهة عطرية – 1 كجم,https://www.noon.com/egypt-ar/savorya-golden-basmati-rice-premium-long-grain-aromatic-flavor-1kg/Z1CDD18776EBDC50DEC96Z/p/?o=e218a07d2f367a1d,120.00,سافوريا,1 كجم,,,,5.0,3
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتي هندي 1 كجم,https://www.noon.com/egypt-ar/basmati-rice-1-kg/Z822361E120FB853ABBEDZ/p/?o=z822361e120fb853abbedz-1,106.25,الزعيم,1 كيلوجرام,,,,5.0,4
noon,Grocery,"Dried Beans, Grains and Rice",ريتش ارز دايت عالى البرتين 500 جرام,https://www.noon.com/egypt-ar/rich-high-protein-diet-rice/ZC1B1AE7BE06C1AE9D969Z/p/?o=zc1b1ae7be06c1ae9d969z-1,64.10,أرز مسلوق بالبخار,500 جرام,,,,4.0,1
noon,Grocery,"Dried Beans, Grains and Rice",ترمس معلب 500GM,https://www.noon.com/egypt-ar/packed-lupines-500gm/Z8DD641A8912E8513E004Z/p/?o=cee2bd0843048d3b,62.00,دايما,500G,,,,5.0,1
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتي ذهبي 1كيلوجرام,https://www.noon.com/egypt-ar/golden-basmati-rice-1kg/N30522022A/p/?o=dee16d30908facef,105.00,ريحانة,1 كيلوجرام,,,,4.3,219
noon,Grocery,"Dried Beans, Grains and Rice",فول مدشوش 500غرام,https://www.noon.com/egypt-ar/splitter-crushed-fava-beans-500grams/N27719617A/p/?o=c79847e51086f7aa,68.00,الضحى,500 جرام,,,,4.1,22
noon,Grocery,"Dried Beans, Grains and Rice",عدس بجبه مصري 500غرام,https://www.noon.com/egypt-ar/egyptian-brown-lentils-beans-500grams/N27719615A/p/?o=e043463669f521dd,58.50,الضحى,500 جرام,,,,4.4,40
noon,Grocery,"Dried Beans, Grains and Rice",ريحانة أرز جاسمين تايلاندى 1 كجم,https://www.noon.com/egypt-ar/tailand-jasmine-rice-1kg/Z84DB94CD17AFBE6DCB4EZ/p/?o=cc423406db6e574b,124.95,ريحانة,1 كجم,,,,,
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتي أبيض 1كيلوجرام,https://www.noon.com/egypt-ar/basmati-white-rice-1kg/N35958677A/p/?o=c337aad350a00f2b,175.00,دوبيلا,1 كيلوجرام,,,,4.3,30
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتى أبيض 5 ك (علبة),https://www.noon.com/egypt-ar/white-basmati-rice-5-kg/ZB400750227F6810FB0C1Z/p/?o=zb400750227f6810fb0c1z-1,690.00,زاري,500 جرام,,,,4.5,7
noon,Grocery,"Dried Beans, Grains and Rice",ارز باسمتي ابيض 1 كجم,https://www.noon.com/egypt-ar/bassmati-white-rice-1-kg/Z7B5FEA6D473C4C76919FZ/p/?o=z7b5fea6d473c4c76919fz-1,163.00,دوبيلا,1 كيلوجرام,,,,4.7,5
noon,Grocery,"Dried Beans, Grains and Rice",أرز مصري أبيض,https://www.noon.com/egypt-ar/white-egyptian-rice-1kg-single/N51065327A/p/?o=dfcb5ac770f650de,59.25,دايما,1 كيلوجرام,,,,4.9,11
noon,Grocery,"Dried Beans, Grains and Rice","بوكس التوفير ( ريحانة أرز فاخر 1 كجم ريحانة أرز جاسمين 1 كجم ريحانة سكر 1 كجم ريحانة دقيق فاخر 1 كجم ريحانة فول تدميس بلدي 500 جم ريحانة فريك 500 جم ريحانة فلفل أحمر مطحون (بابريكا مدخن) 20 جم ريحانة فلفل أسود مطحون 20 جم ريحانة خلطة بهارات مطحونة 20 جم ريحانة شطة بلدى مطحونة 20 جم ريحانة قرفة مطحونة 20 جم ريحانة ملاحة توابل شرق اقصى ريحانة ملاحة مرقة فراخ ريحانة زيت دوار الشمس 0,7 لتر ريحانة خل طبيعي 1 لتر ريجينا مكرونة اسباجتى 400 جم ريجينا مكرونة فرن (قلم)400 جم شعرية ريجينا 400 جم ) 9.15 كجم",https://www.noon.com/egypt-ar/saving-box-rehana-premium-rice-1-kg-rehana-jasmine-rice-1-kg-rehana-sugar-1-kg-rehana-premium-flour-1-kg-rehana-egyptian-fava-beans-500-g-rehana-freekeh-500-g-rehana-ground-red-pepper-smoked-paprika-20-g-rehana-ground-black-pepper-20-g-rehana-ground-/Z0DF8B2A4281015953B32Z/p/?o=z0df8b2a4281015953b32z-1,584.95,ريحانة,9.15 كيلوجرام,18,18,,4.7,27
noon,Grocery,"Dried Beans, Grains and Rice",فاصوليا بيضاء 500 جم - عدس أصفر 500 جم - فول 500 جم,https://www.noon.com/egypt-ar/white-beans-500-gram-yellow-lentils-500-gram-fava-beans-500-gram-bundle/ZF7A8979F09481E16A863Z/p/?o=f3501e818eb7d80b,198.00,ليس سيكريتس,500 جم,3,3,,,
